timestamp	failure_type	file_id	file_name	cdn_path	error_message
2025-06-19T22:28:07.513123	processing_general	53fca776-ec0e-4bec-8130-b90c0b6e640d	ZANWPrGaz-2015-10.pdf	cdn.caseon.io/ZANWPrGaz-2015-10.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.513575	processing_general	ddc23ad3-701f-4731-9dfc-5e5308ff161a	ZAGPPHC-2025-556.rtf	cdn.caseon.io/ZAGPPHC-2025-556.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.514087	processing_general	886226d0-ad16-4b7e-98dd-644b9e3a2635	ZANWPrGaz-2013-40.pdf	cdn.caseon.io/ZANWPrGaz-2013-40.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.514758	processing_general	deb5a624-7a16-4b44-911b-031dce09d04e	ZANWPrGaz-2014-83.pdf	cdn.caseon.io/ZANWPrGaz-2014-83.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.515465	processing_general	0aef5e98-03b0-4b6d-b861-b05a032888d8	ZANWHC-2012-34.pdf	cdn.caseon.io/ZANWHC-2012-34.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.516714	processing_general	a9454519-5724-4e96-ae97-83d081644b5b	ZANWPrGaz-2015-134.pdf	cdn.caseon.io/ZANWPrGaz-2015-134.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.517735	processing_general	c0ab39a2-fa41-4352-aab7-412c35817ef4	ZANWPrGaz-2014-30.pdf	cdn.caseon.io/ZANWPrGaz-2014-30.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.518337	processing_general	8fc739ba-d120-4204-82a2-5df1e54930bc	ZANWPrGaz-2013-67.pdf	cdn.caseon.io/ZANWPrGaz-2013-67.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.518952	processing_general	8d113e73-3c37-48fe-a7e1-e4aa6382bae0	ZANWPrGaz-2013-57.pdf	cdn.caseon.io/ZANWPrGaz-2013-57.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.519364	processing_general	e40f7222-e4ef-44a9-80e7-71dab00dee0b	ZANWPrGaz-2013-28.pdf	cdn.caseon.io/ZANWPrGaz-2013-28.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.519576	processing_general	bd4a888a-63ae-48e7-9a26-83b51a6cc339	PER-2011-21.rtf	cdn.caseon.io/PER-2011-21.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
